index_character,hero,url,index,index_world
102,Маокай,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltff54a47e019fbd69/60ee0f56730ed71c59413ab7/Maokai_0.jpg,1041,20
101,Мастер Йи,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltbb309d26fffe4e63/60ee0f5d92a06d2970b8b550/MasterYi_0.jpg,1040,20
100,Мисс Фортуна,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltc6e788b11a9c8245/60ee0f71a86d0f5a0be449a3/MissFortune_0.jpg,1039,20
99,Вуконг,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltac6dc4d0af9fd20e/60ee0f77c019ad2aaa39a506/MonkeyKing_0.jpg,1038,20
98,Мордекайзер,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blt626d0a9a6c259304/60ee0f7b39cbdb45e8c4803c/Classic_Mordekaiser_Splash.jpg,1037,20
97,Моргана,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltb14610adaae5befa/60ee0f7e43739d6620a57338/Morgana_0.jpg,1036,20
96,Нами,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blt407f319931b9b1ec/60ee0fc7855e1f64f143efe4/Nami_0.jpg,1035,20
95,Насус,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltc33731e926616bc3/60ee0fcea86d0f5a0be449af/Nasus_0.jpg,1034,20
94,Наутилус,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blt758bc6307b613946/60ee0fd285b04228439613d5/Nautilus_0.jpg,1033,20
93,Нико,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltc69856688a968e30/60ee0fd65eda9722617c5770/neeko-splash.jpg,1032,20
63,Скарнер,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blt7f291e5a370b94f4/60ee1225feddb63580fcb6a7/Skarner_0.jpg,1002,20
65,Сион,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltfadf063f94aef735/60ee1217da02804b3fb7dcc2/Sion_0.jpg,1004,20
91,Нуну и Виллумп,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blt988c23cebcb14f78/60ee100866d52e63b8eb6ba7/nunu_new_splash.jpg,1030,20
15,Засохший фокси,https://vignette.wikia.nocookie.net/fnaf-the-novel/images/5/57/Withered_foxyvr.png/revision/latest?cb=20191228032419,1118,21
1,Фредди,https://yandex.ru/images/search?from=tabbar&img_url=https%3A%2F%2Fimages-wixmp-ed30a86b8c4ca887773594c2.wixmp.com%2Ff%2Fb85a56c3-5775-4d44-9fc1-08af768f79b6%2Fdf35ouu-91488396-30a2-4a67-87a2-ddfc06a03e9d.png%2Fv1%2Ffill%2Fw_798%2Ch_1001%2Cstrp%2Ffreddy_fazbear___fnaf_1_full_body_s__by_sprincamaster_df35ouu-pre.png%3Ftoken%3DeyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTUwNSIsInBhdGgiOiJcL2ZcL2I4NWE1NmMzLTU3NzUtNGQ0NC05ZmMxLTA4YWY3NjhmNzliNlwvZGYzNW91dS05MTQ4ODM5Ni0zMGEyLTRhNjctODdhMi1kZGZjMDZhMDNlOWQucG5nIiwid2lkdGgiOiI8PTEyMDAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.oQfNoo0g2oF8iClqZXSeWK8_HV-ZX9xDAiA5WR2RLU4&lr=235&pos=9&rpt=simage&text=Freddy,1104,21
16,Засохший голден фредди,https://www.seekpng.com/png/detail/47-477625_withered-golden-freddy-thank-you-image-five-nights.png,1119,21
17,Спрингтрап,https://sun9-22.userapi.com/impf/c631430/v631430952/3984f/CFcx3x2u_Pg.jpg?size=768x768&quality=96&sign=e614e89d354d5a20d87be127b696b2a9&c_uniq_tag=Xm-dGTt-V_830uAP1OgY8Ihp2pFUXMW8nrHQ3qpsfB8&type=album,1120,21
13,Засохший бонни,https://img2.freepng.es/20180723/khf/kisspng-five-nights-at-freddy-s-2-freddy-fazbear-s-pizzeri-nightmare-fnaf-4-5b564023ca0a58.7128979915323791718276.jpg,1116,21
19,Фантом чика,https://i.pinimg.com/originals/82/1f/00/821f0046f55f90ac97580612ac2d90ea.png,1122,21
20,Фантом фокси,https://phonoteka.org/uploads/posts/2023-04/1680357889_phonoteka-org-p-fantom-foksi-art-instagram-38.png,1123,21
21,Фантом мангл,https://vignette.wikia.nocookie.net/triple-a-fazbear/images/c/c0/Phantom_Mangle1.png/revision/latest/scale-to-width-down/2000?cb=20200408175012,1124,21
22,Фантом мальчик с воздушными шарами,https://i.pinimg.com/originals/df/0f/2f/df0f2f1b30e4b223547796b4826b7a3e.jpg,1125,21
23,Фантом марионетка,https://img.razrisyika.ru/img/226/1200/902099-radiant-coloring-page-animatronics-marionette.jpg,1126,21
12,Засохший Фредди,https://e7.pngegg.com/pngimages/800/768/png-clipart-five-nights-at-freddy-s-2-five-nights-at-freddy-s-3-five-nights-at-freddy-s-4-fnaf-world-withered-miscellaneous-game.png,1115,21
11,Марионетка,https://cdn130.picsart.com/318796474162211.png,1114,21
10,Мальчик с воздушными шарами,https://papikpro.com/uploads/posts/2022-12/1671418753_papikpro-com-p-kak-sdelat-iz-plastilina-balun-boya-poet-49.png,1113,21
9,Мангл,https://kartinkin.net/uploads/posts/2022-03/1647011743_32-kartinkin-net-p-kartinki-fnaf-mangl-32.jpg,1112,21
8,Игрушечная чика,https://i.pinimg.com/originals/7f/07/dc/7f07dcabab0c7c1f0b89ee2103d460c9.png,1111,21
7,Игрушечный Бонни,https://tse4.mm.bing.net/th?id=OIP.HAl6TF5fG-FUuSRx5rf_ZAHaHa&pid=15.1,1110,21
6,Игрушечный Фредди,https://zashutki.ru/wp-content/uploads/3/4/9/349b8aeb8bc2b10946f45a7a53cbfe90.png,1109,21
5,Голден фредди,https://img2.freepng.ru/20180517/tjw/kisspng-five-nights-at-freddy-s-source-filmmaker-digital-a-5afd23322d3bc5.4378514215265390581853.jpg,1108,21
4,Фокси,https://i.pinimg.com/736x/d5/a3/ad/d5a3ad4eb04a2ec3898c2b5fa864c57c.jpg,1107,21
3,Чика,https://i.pinimg.com/736x/b1/a0/85/b1a085982ff7f29621beca98fbb502d2.jpg,1106,21
2,Бонни,https://avatars.dzeninfra.ru/get-zen_doc/3947075/pub_62ee0057109f0f35f3ed5a32_62ee00e920aedb0e37175363/scale_1200,1105,21
14,Засохшая Чика,https://static.wikia.nocookie.net/a6ec2db6-843d-4b4f-a638-8bb92ab236a3/scale-to-width/755,1117,21
18,Фантом фредди,https://i.pinimg.com/originals/5a/a6/b8/5aa6b8197a294f46947d13d8df17973b.png,1121,21
1,Виктор Цой (Кино),https://klike.net/uploads/posts/2023-02/1675574530_3-74.jpg,1127,22
18,Тимати,https://pricheska-strizhka.ru/wp-content/uploads/2017/12/s1_1681.jpg,1143,22
24,Биг Бейби Тейп,https://i.ytimg.com/vi/vx9tph3mER0/maxresdefault.jpg,1149,22
23,Кизару,https://uhd.name/uploads/posts/2022-12/1669980812_uhd-name-p-krossovki-kizaru-devushki-vkontakte-41.jpg,1148,22
22,Егор Крид,https://topkin.ru/wp-content/uploads/2016/09/www.GetBg_.net_Music_Young_singe_Yegor_Creed_090741_.jpg,1147,22
21,Ловв66,https://i.ytimg.com/vi/kf7HpocpEFw/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGGUgXChRMA8=&amp;rs=AOn4CLBM8JP7fP3bIua7amEmCPTHK_SPzA,1146,22
20,Сода Лав,https://i.ytimg.com/vi/xSlTwMGuJ84/maxresdefault.jpg,1145,22
19,Гон Фладд,https://avatars.yandex.net/get-music-user-playlist/69910/454476036.1016.85240/m1000x1000?1553415686711&webp=false,1144,22
16,Моргенштерн,https://i.pinimg.com/originals/78/8a/4e/788a4ecae1646eb5ffb47f82110cd5ff.jpg,1142,22
15,Слава Мерлоу,https://devushka.ru/upload/posts/12-03-2021/f7aa5f4430d928edf2bfab7fc0a1edf6.jpg,1141,22
13,Сергей Трофимов,https://avatars.dzeninfra.ru/get-zen_doc/3755324/pub_5fa1346249e00863eb7a115b_5fa1348649e00863eb7a5793/scale_1200,1139,22
12,Михаил Круг,https://avatars.yandex.net/get-music-content/176019/978a6665.p.42607/m1000x1000,1138,22
14,Сергей Шнуров (Ленинград),https://tvcenter.ru/wp-content/uploads/2020/11/65-1.jpg,1140,22
10,Роман Билык (Звери),https://www.vladtime.ru/uploads/posts/2016-12/1480697882_kinopoisk.ru-roman-bilyk-1212978.jpg,1136,22
9,Юрий Каплан (Валентин Стрыкало),https://i.pinimg.com/originals/24/01/90/24019078a075c00705f7b77af3a1e43b.jpg,1135,22
8,Юрий Шевчук (ДДТ),https://avatars.dzeninfra.ru/get-zen_doc/10147568/pub_64b159a0e64da51794be7434_64b15a2be64da51794bf5ba1/scale_1200,1134,22
7,Михаил Горшенев (Король и Шут),https://yt3.googleusercontent.com/ytc/AL5GRJUjRtcUz0S1AXKhBufOPcCZ0fMh2InGcW4ahhJu=s900-c-k-c0x00ffffff-no-rj,1133,22
6,Валерий Кипелов (Ария),https://uznayvse.ru/images/catalog/2022/2/valery-kipelov_8.jpg,1132,22
5,Олег Газманов,https://avatars.dzeninfra.ru/get-zen_doc/1592433/pub_5cdb6462788c6a00afa55f7a_5cdb6760dbc84c00b3751aa7/scale_1200,1131,22
4,Николай Расторгуев (ЛЮБЭ),https://cdn.culture.ru/images/3da471ee-6ed7-566e-8050-b12c02af8c28,1130,22
3,Егор Летов (ГрОб),https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Egor_Letov_Nature_%28cropped%29.jpg/411px-Egor_Letov_Nature_%28cropped%29.jpg,1129,22
2,Юрий Клинских (Сектор Газа),https://cdn1.ozone.ru/s3/multimedia-s/6169894936.jpg,1128,22
11,Сергей Михалок (Ляпис Трубецкой),https://megaclips.net/_ld/56/5625.jpg,1137,22
18,ROCK BOTTOM,https://dead-god.ru/wp-content/uploads/2021/11/65-2.png,1167,23
15,MORE OPTIONS,https://dead-god.ru/wp-content/uploads/2021/11/15-1.png,1164,23
16,D INFINITY,https://dead-god.ru/wp-content/uploads/2021/11/91-1.png,1165,23
17,CROOKED PENNY,https://dead-god.ru/wp-content/uploads/2021/11/87-1.png,1166,23
19,BOT FLY,https://dead-god.ru/wp-content/uploads/2021/11/30-3.png,1168,23
11,TECH X,https://dead-god.ru/wp-content/uploads/2021/11/95.png,1160,23
22,CAT-O-NINE-TAILS,https://dead-god.ru/wp-content/uploads/2021/10/63-1.png,1171,23
23,CONTINUUM,https://dead-god.ru/wp-content/uploads/2021/11/69.png,1172,23
24,SERAPHIM,https://dead-god.ru/wp-content/uploads/2021/11/90.png,1173,23
14,GLASS CANNON,https://dead-god.ru/wp-content/uploads/2021/11/52.png,1163,23
20,MAGIC MUSHROOM,https://dead-god.ru/wp-content/uploads/2021/10/12.png,1169,23
13,INCUBUS,https://dead-god.ru/wp-content/uploads/2021/11/60.png,1162,23
21,BOB'S CURSE,https://dead-god.ru/wp-content/uploads/2021/10/38-1.png,1170,23
10,BOOK OF THE DEAD,https://dead-god.ru/wp-content/uploads/2021/11/48-2.png,1159,23
12,MEGA BLAST,https://dead-god.ru/wp-content/uploads/2021/11/42-1.png,1161,23
1,CRICKET'S HEAD,https://steamusercontent-a.akamaihd.net/ugc/854975571684161773/FEEFFF25D14194A8CD748E8872312FE3445CF351/?imw=512&&ima=fit&impolicy=Letterbox&imcolor=%23000000&letterbox=false,1150,23
2,GOAT HEAD,http://pm1.narvii.com/7949/5e534a0c5d8ef3db98dee7353fd1279042566bf2r1-360-450v2_00.jpg,1151,23
4,REVELATION,https://dead-god.ru/wp-content/uploads/2021/11/43-3.png,1153,23
3,BRIMSTONE,"https://sun6-21.userapi.com/s/v1/if1/Wm0DVhFu9_NprF1229mLNYA9AWB_4q-Q1OxG3rJMhEOT4-NYw7cppQu78r0rrOav22-waN_e.jpg?size=1271x1271&quality=96&crop=606,72,1271,1271&ava=1",1152,23
6,MAMA MEGA!,https://dead-god.ru/wp-content/uploads/2021/11/85-1.png,1155,23
7,SACRED ORB,https://dead-god.ru/wp-content/uploads/2021/11/87-3.png,1156,23
8,DELIRIOUS,https://dead-god.ru/wp-content/uploads/2021/11/13-3.png,1157,23
9,LEMEGETON,https://dead-god.ru/wp-content/uploads/2021/11/13-5.png,1158,23
5,STAPLER,https://dead-god.ru/wp-content/uploads/2021/11/9-4.png,1154,23
138,Ризотто Нэро,https://wallpapercave.com/wp/wp6199439.jpg,1293,24
133,Гьяччо,https://i.pinimg.com/originals/00/ba/5e/00ba5e4e0b7db14145cadc5bdf336fb5.jpg,1288,24
137,Винегар Доппио,https://i.pinimg.com/564x/93/9e/a6/939ea68a3e7ccce1022983de3c02f547.jpg,1292,24
136,Карне,https://static.wikia.nocookie.net/jjba/images/f/f7/CarneInfoboxAnime.png,1291,24
135,Сквало,https://i.pinimg.com/originals/11/cf/92/11cf927642122e56e63c34857d57a735.jpg,1290,24
134,Тициано,https://images.kinorium.com/movie/shot/657330/w1500_38591043.jpg,1289,24
132,Мелоне,https://sun9-87.userapi.com/impf/c850016/v850016746/11c2be/KywIVXPdq44.jpg?size=1200x675&quality=96&sign=accd572306d08f5f58af32fb4ce35140&c_uniq_tag=itHn0NuCUXoN-_eniWiisKY7pAZ1VKaG1aQFoHt2xVY&type=album,1287,24
126,Нунцио Периколо,https://static.wikia.nocookie.net/jjba/images/a/a6/Pericolo_anime.png,1282,24
130,Пеши,https://static.wikia.nocookie.net/jjba/images/a/a6/Pesci_Anime.png,1285,24
129,Иллюзо,https://pm1.narvii.com/7209/b45fce6e159581ab09d121acae83f53b5af436f1r1-750-992v2_hq.jpg,1284,24
128,Формаджо,https://static.wikia.nocookie.net/jojo/images/f/f6/Формаджо.png/revision/latest?cb=20181201082304&path-prefix=ru,1283,24
139,Чокколата,https://static.wikia.nocookie.net/jjba/images/6/6f/Cioccolata_Anime_Infobox.png,1294,24
125,Сале,https://static.wikia.nocookie.net/jjba/images/8/80/Sale_Anime.png,1281,24
124,Марио Цуккеро,https://static.wikia.nocookie.net/jjba/images/6/6f/ZuccheroAV.png,1280,24
123,Польпо,https://static.wikia.nocookie.net/jjba/images/d/dc/Animepolpo.png,1279,24
122,Коко Джамбо,https://static.wikia.nocookie.net/jjba/images/1/19/CocoJumboAnimeInfobox.png,1278,24
131,Прошутто,https://static.wikia.nocookie.net/jjba/images/b/b8/Prosciutto_Anime.png,1286,24
140,Секко,https://static.wikia.nocookie.net/jjba/images/f/fa/Secco_Anime_Infobox.png,1295,24
20,Джозеф Джостар,https://i.pinimg.com/originals/b6/0c/11/b60c11c5b2eafc0b748ca725e758f818.jpg,1187,24
142,Дьяволо,https://i.ytimg.com/vi/EJIMmwJ8N00/maxresdefault.jpg,1297,24
121,Триш Уна,https://static.wikia.nocookie.net/jjba/images/f/f6/Trish_Una_-_Anime.png,1277,24
1,Джонатан Джостар,https://i.pinimg.com/474x/40/37/64/403764b5b5a99294e518d8527269254f.jpg,1174,24
2,Дио Брандо,https://i.pinimg.com/474x/e6/d0/a3/e6d0a36b61e3d53622ee6196cd31db49.jpg,1175,24
3,Дарио Брандо,https://static.wikia.nocookie.net/jjba/images/6/67/Dario_Brando_%28Anime%29.png,1176,24
4,Джордж Джостар I,https://static.wikia.nocookie.net/jjba/images/c/c6/George_Joestar_%28Anime%29.png,1177,24
5,Эрина Пендлтон,https://static.wikia.nocookie.net/jjba/images/4/44/Erina_%28Anime%29.png,1178,24
6,Дэнни,https://static.wikia.nocookie.net/jjba/images/1/12/Danny_Anime.png,1179,24
7,Роберт Спидвагон,https://static.wikia.nocookie.net/jjba/images/6/6e/SpeedwagonA.png,1180,24
10,Уильям Цеппели,https://static.wikia.nocookie.net/jjba/images/7/76/WilliamA.png,1181,24
11,Тонпетти,https://vignette.wikia.nocookie.net/jojo/images/1/1c/Tonpetty_Anime.png/revision/latest?cb=20181211153220&path-prefix=ru,1182,24
12,Стрэйтс,https://static.jojowiki.com/images/6/6b/latest/20230321110112/StraizoFirstAppearanceAnime.png,1183,24
13,Дайр,https://static.wikia.nocookie.net/anime-characters-fight/images/f/fe/TCPA.png/revision/latest/scale-to-width-down/1200?cb=20160330134055&path-prefix=ru,1184,24
14,Ван Чен,https://static.wikia.nocookie.net/jjba/images/e/ed/AnimeWang.jpeg,1185,24
19,Лиза Лиза,https://static.wikia.nocookie.net/jjba/images/8/8c/Lisa_Lisa_%28Anime%29.png,1186,24
21,Смоуки Браун,https://static.wikia.nocookie.net/jjba/images/8/87/SmokeyBrown_%28Anime%29.png,1188,24
22,Сантана,https://i.pinimg.com/736x/2f/3f/c3/2f3fc3c1d3540c1fbb6fe6e8d7428ff5.jpg,1189,24
23,Рудольф фон Штрохайм,https://static.wikia.nocookie.net/jjba/images/f/f0/StroheimA.png,1190,24
141,Сколиппи,https://static.wikia.nocookie.net/jjba/images/3/38/ScolipiAnim.png,1296,24
120,Паннакотта Фуго,https://i.pinimg.com/originals/96/ff/f1/96fff12b7bd83a6c1f41008479aff832.jpg,1276,24
24,Донован,https://static.jojowiki.com/images/1/17/latest/20210913200101/Donovan_licking_hand_anime.png,1191,24
118,Гвидо Миста,https://i.pinimg.com/474x/e6/eb/cd/e6ebcd9c66563b46cf9525bdf5f9e59d.jpg,1274,24
66,Анубис,https://static.wikia.nocookie.net/jjba/images/f/f0/Anubis_AnimeAV.png,1224,24
67,Чака,https://static.wikia.nocookie.net/jjba/images/6/61/Chaka_Anime.png,1225,24
68,Кан,https://static.wikia.nocookie.net/jjba/images/4/45/Khan_Anime.png,1226,24
70,Мэрайя,https://static.wikia.nocookie.net/jjba/images/3/36/Mariah_in_the_anime.png,1227,24
71,Алесси,https://static.wikia.nocookie.net/jjba/images/f/fb/Alessi_headshot.png,1228,24
72,Дэниэл Джей Д'Арби,https://i.ytimg.com/vi/ob3Mw73jXFE/maxresdefault.jpg,1229,24
73,Пэт Шоп,https://static.wikia.nocookie.net/jjba/images/d/dc/Petshopanime.PNG,1230,24
74,Теленс Т. Д'Арби,https://static.wikia.nocookie.net/jjba/images/1/1a/Telence_anime_profile.png,1231,24
75,Ванилла Айс,https://static.wikia.nocookie.net/jjba/images/c/cf/V-Ice_Anime.png,1232,24
76,Кенни Джи,https://static.wikia.nocookie.net/jjba/images/2/24/KennyG_Anime.png,1233,24
77,Роузес,https://static.wikia.nocookie.net/jjba/images/3/33/Roses-Anime1.png,1234,24
78,Нукесаку,https://static.wikia.nocookie.net/jjba/images/2/2a/Nukesaku_Profile.png,1235,24
79,Уилсон Филипс,https://static.wikia.nocookie.net/jjba/images/4/44/Wilson_Phillips_Anime.png,1236,24
65,Боинго,https://static.wikia.nocookie.net/jjba/images/5/54/Boingoat1.PNG,1223,24
80,Джоске Хигашиката,https://i.pinimg.com/564x/75/6c/41/756c4198c86956f408827cc77a8fddc7.jpg,1237,24
82,Томоко Хигашиката,https://i.pinimg.com/474x/10/d4/7d/10d47d278d10d26a31330071d186655d.jpg,1239,24
83,Рёхей Хигашиката,https://static.wikia.nocookie.net/jjba/images/1/11/Ryohei_AV.png,1240,24
84,Анджело Катагири,https://static.wikia.nocookie.net/jjba/images/8/85/Angelo_AV.png,1241,24
85,Окуясу Ниджимура,https://static.wikia.nocookie.net/jjba/images/9/93/Okuyasu_anime_AV.png,1242,24
86,Кейчо Ниджимура,https://static.wikia.nocookie.net/jjba/images/a/af/Keicho_AnimeAV.png,1243,24
87,Отец Ниджимура,https://static.wikia.nocookie.net/jjba/images/f/f5/Nijimura%27s_Father_AV.png,1244,24
88,Тамами Кобаяши,https://static.wikia.nocookie.net/jjba/images/7/72/Tamami_AV.png,1245,24
89,Мать Коичи,https://static.wikia.nocookie.net/jjba/images/5/5d/Koichi%27s_Mom_Anime.png,1246,24
90,Аяна Хиросе,https://static.wikia.nocookie.net/jjba/images/2/2f/Ayana_Anime.png,1247,24
91,Тошикадзу Хадзамада,https://static.wikia.nocookie.net/jjba/images/c/c6/Toshikazu_AV.png,1248,24
92,Юкако Ямагиши,https://static.wikia.nocookie.net/jjba/images/e/ea/Yukako_AV.png,1249,24
93,Тонио Труссарди,https://static.wikia.nocookie.net/jjba/images/b/b1/Tonio_AV.png,1250,24
95,Шизука Джостар,https://u.livelib.ru/character/1000005095/o/u7zbzb6n/o-o.png,1252,24
81,Коичи Хиросе,https://static.wikia.nocookie.net/jjba/images/0/00/Koichi_anime_AV.png,1238,24
119,Наранча Гирга,https://static.wikia.nocookie.net/jjba/images/2/2d/Narancia_bluray.png,1275,24
64,Оинго,https://static.wikia.nocookie.net/jjba/images/4/45/Oingoat1.PNG,1222,24
62,Игги,https://i.pinimg.com/originals/f1/cb/40/f1cb4055072dc38067ba244e20974ee3.jpg,1220,24
25,Цезарь Цеппели,https://static.wikia.nocookie.net/jjba/images/5/54/CaesarA.png,1192,24
26,Вамм,https://static.wikia.nocookie.net/jjba/images/c/cd/WamuuA.png,1193,24
27,Эйсидиси,https://i.imgur.com/iPekgJJl.png,1194,24
28,Карс,https://static.wikia.nocookie.net/jjba/images/1/18/KarsA.png,1195,24
32,Сьюзи Кью,https://static.wikia.nocookie.net/jjba/images/f/f6/Suzieq.png,1196,24
33,Марио Цеппели,https://static.wikia.nocookie.net/jjba/images/d/d5/Mario_Zeppeli_Anime.png,1197,24
35,Джордж Джостар II,https://static.wikia.nocookie.net/jjba/images/9/92/George_Joestar_II_%28Anime%29.png,1198,24
36,Холи Куджо,https://static.wikia.nocookie.net/jjba/images/a/af/HolyKujo_Anime.png,1199,24
37,Джотаро Куджо,https://media.kg-portal.ru/anime/j/jojosbizarreadventurestardustcrusaders2/images/jojosbizarreadventurestardustcrusaders2_294.jpg,1200,24
38,Мухаммед Абдул,https://static.wikia.nocookie.net/jjba/images/2/26/MuhammadAvdol.png,1201,24
40,Нориаки Какёин,https://i.pinimg.com/originals/c9/23/dd/c923dd0ff79f2d526f59e8c8416a8b54.jpg,1202,24
41,Грэй Флай,https://static.wikia.nocookie.net/jjba/images/0/0f/Grayfly.jpg,1203,24
42,Жан-Пьер Польнарефф,https://i.pinimg.com/564x/8a/2f/d4/8a2fd4c0b7561a4d04d51be8ddd9d3ca.jpg,1204,24
63,Эн'Доул,https://static.wikia.nocookie.net/jjba/images/e/e1/Ndoul_TvAnime.png,1221,24
44,Энн,https://static.wikia.nocookie.net/jjba/images/8/84/Runawaygirl.png,1205,24
47,Эния Гайл,https://i.pinimg.com/736x/bb/02/a5/bb02a55f819e7cbde222d7ed07c60510.jpg,1207,24
48,Форевер,https://static.wikia.nocookie.net/jjba/images/3/38/ForeverAnime.png,1208,24
49,Дево,https://static.wikia.nocookie.net/jjba/images/f/f3/Anime_Devo.png,1209,24
50,Раббер Соул,https://static.wikia.nocookie.net/jjba/images/7/77/Rubber_Soul_Anime.png,1210,24
52,Джей Гайл,https://static.wikia.nocookie.net/jjba/images/b/b7/Jgailanime.png,1211,24
53,Хол Хорс,https://static.wikia.nocookie.net/jjba/images/7/7b/Holhorseanime.png,1212,24
54,Нэна,http://ami.animecharactersdatabase.com/uploads/chars/5688-1966796878.jpg,1213,24
55,Зи Зи,https://sun9-40.userapi.com/impf/c631716/v631716105/34a83/OUEyaI_K0Jc.jpg?size=604x526&quality=96&sign=0c2bb2adfcfbbc0e385f2b5fcdbb16f0&type=album,1214,24
56,Стили Дэн,https://static.wikia.nocookie.net/jjba/images/e/ec/Steelydananime.png,1215,24
57,Арабия Фэтс,https://static.wikia.nocookie.net/jjba/images/4/4f/ArabiaFats_Anime.png,1216,24
58,Мэниш Бой,https://static.wikia.nocookie.net/jjba/images/4/4e/Mannishboy.png,1217,24
60,Камео,https://static.wikia.nocookie.net/jjba/images/f/fd/Cameo_Anime.png,1218,24
61,Мидлер,https://static.wikia.nocookie.net/jjba/images/d/d4/Midler_Anime.png,1219,24
45,Самозванец капитан Теннилл,https://static.wikia.nocookie.net/jjba/images/f/f1/Tenilleimposter.png,1206,24
96,Рохан Кишибе,https://static.wikia.nocookie.net/jjba/images/4/4f/Rohan_anime_AV.png,1253,24
94,Акира Отоиши,https://static.wikia.nocookie.net/jjba/images/2/24/Akira_AV.png,1251,24
100,Йошикаге Кира,https://i.pinimg.com/originals/f3/6c/ec/f36cec39e41067692bf3b5b0bd194eed.jpg,1257,24
97,Мушикуи,https://static.wikia.nocookie.net/jjba/images/1/1f/BugEatenAnime.png,1254,24
98,Рейми Сугимото,https://static.wikia.nocookie.net/jjba/images/3/3a/Reimi_AV.png,1255,24
99,Арнольд,https://static.wikia.nocookie.net/jjba/images/7/74/Arnold_AV.png,1256,24
101,Шигечи Янгу,https://i.pinimg.com/originals/e3/b7/f0/e3b7f0d5ebcba9ad820cfbedecb94374.png,1258,24
102,Джолин Куджо,https://i.pinimg.com/474x/39/4c/60/394c6040d1967d247bf2949352a2e4cd.jpg,1259,24
103,Йошихиро Кира,https://static.wikia.nocookie.net/jjba/images/7/7a/Yoshihiro_AV.png,1260,24
105,Хаято Каваджири,https://static.wikia.nocookie.net/jjba/images/7/7d/Hayato_AV.png,1262,24
106,Кен Оянаги,https://static.wikia.nocookie.net/jjba/images/f/fc/Ken_Anime.png,1263,24
107,Микитака Хадзекура,https://i.pinimg.com/originals/cc/ba/f7/ccbaf78ea211fdd3a3be37d0540464ce.jpg,1264,24
104,Шинобу Каваджири,https://static.wikia.nocookie.net/jjba/images/6/69/Shinobu_AV.png,1261,24
110,Тама,https://static.wikia.nocookie.net/jjba/images/1/17/Stray_Cat_AV.png,1266,24
111,Тойохиро Канедаичи,https://static.wikia.nocookie.net/jjba/images/5/52/Toyohiro_AV.png,1267,24
112,Теруноске Миямото,https://i.pinimg.com/originals/7d/98/f4/7d98f4baef10e94ce35e3f64c485dbe1.jpg,1268,24
113,Масазо Киното,https://ami.animecharactersdatabase.com/uploads/chars/5688-1824327480.jpg,1269,24
114,Джорно Джованна,https://i.pinimg.com/originals/2e/0a/d5/2e0ad5a34d17e4b1aa205e4281cdbd3c.jpg,1270,24
115,Лука,http://www.world-art.ru/animation/img/10000/9730/8.jpg,1271,24
116,Бруно Буччеллати,https://i.pinimg.com/originals/ea/33/13/ea3313ffa5d89fa8d9b963e3d562e01b.jpg,1272,24
117,Леоне Абаккио,https://static.wikia.nocookie.net/jjba/images/0/0e/Leone_Anime-0.png,1273,24
109,Юя Фунгами,https://static.wikia.nocookie.net/jjba/images/0/0e/Yuya_AV.png,1265,24
27,MiyaGi & Andy Panda,https://showbi.ru/upload/2020/08/04/20200804152623-5e1cc5ce.jpg,1321,25
21,Anacondaz,https://i.pinimg.com/originals/ea/f1/72/eaf1722d304ed7779ffc271f85993412.jpg,1316,25
22,Хлеб (группа),https://sun3-12.userapi.com/c853528/v853528530/1327bf/F6VuWM75-F0.jpg,1317,25
23,Centr,https://avatars.mds.yandex.net/get-pdb/1495767/dd201e74-2045-4d3c-ab58-99808c5b542a/s600?webp=false,1318,25
24,FAKTOR-2,https://pp.userapi.com/c845017/v845017066/c00cd/LWaf_s_CM2k.jpg,1319,25
26,Little Big,https://i.pinimg.com/564x/a3/a6/da/a3a6da715d9b2a142f75b1fa47e69ab8.jpg,1320,25
29,ANIKV,https://sun9-64.userapi.com/fa9bbxjGVD4hKuVPiQmdebxW0W36JYLpD8qElg/PGMJsMw-blc.jpg,1322,25
